ID,duration,wav,spk_id,prediction,reference
7522,2700.0,TORGO/MC04/Session1/wav_arrayMic/0589.wav,MC04,help celebrate your brother's success,help celebrate your brother's success
7523,3300.0,TORGO/MC04/Session1/wav_arrayMic/0152.wav,MC04,my sister made the flowered curtains,my sister made the flowered curtains
7524,1200.0,TORGO/MC04/Session1/wav_arrayMic/0398.wav,MC04,nod,nod
7525,1350.0,TORGO/MC04/Session1/wav_arrayMic/0354.wav,MC04,below,blow
7526,1200.0,TORGO/MC04/Session1/wav_arrayMic/0375.wav,MC04,oscar,oscar
7527,1650.0,TORGO/MC04/Session1/wav_arrayMic/0605.wav,MC04,fight,sight
7528,3000.0,TORGO/MC04/Session1/wav_arrayMic/0441.wav,MC04,a good attitude is unbeatable,a good attitude is unbeatable
7529,1200.0,TORGO/MC04/Session1/wav_arrayMic/0546.wav,MC04,hold,hold
7530,1650.0,TORGO/MC04/Session1/wav_arrayMic/0432.wav,MC04,ten,tin
7531,1500.0,TORGO/MC04/Session1/wav_arrayMic/0274.wav,MC04,lick,lick
7532,1350.0,TORGO/MC04/Session1/wav_arrayMic/0248.wav,MC04,jungle,jungle
7533,1800.0,TORGO/MC04/Session1/wav_arrayMic/0312.wav,MC04,golf,golf
7534,1950.0,TORGO/MC04/Session1/wav_arrayMic/0007.wav,MC04,trade,trade
7535,2100.0,TORGO/MC04/Session1/wav_arrayMic/0024.wav,MC04,trait,trait
7536,2100.0,TORGO/MC04/Session1/wav_arrayMic/0051.wav,MC04,slip,slip
7537,2400.0,TORGO/MC04/Session1/wav_arrayMic/0370.wav,MC04,i have had my bell rung,i have had my bell rung
7538,3750.0,TORGO/MC04/Session1/wav_arrayMic/0216.wav,MC04,both figures would go higher in later years,both figures would go higher in later years
7539,5100.0,TORGO/MC04/Session1/wav_arrayMic/0625.wav,MC04,he played basketball there while working toward a law degree,he played basketball there while working toward a law degree
7540,1650.0,TORGO/MC04/Session1/wav_arrayMic/0111.wav,MC04,bit,bit
7541,2400.0,TORGO/MC04/Session1/wav_arrayMic/0338.wav,MC04,alfalfa is healthy for you,alfalfa is healthy for you
7542,1500.0,TORGO/MC04/Session1/wav_arrayMic/0131.wav,MC04,single,single
7543,1050.0,TORGO/MC04/Session1/wav_arrayMic/0371.wav,MC04,hat,hat
7544,2250.0,TORGO/MC04/Session1/wav_arrayMic/0043.wav,MC04,tip,tip
7545,1350.0,TORGO/MC04/Session1/wav_arrayMic/0545.wav,MC04,court,court
7546,3450.0,TORGO/MC04/Session1/wav_arrayMic/0471.wav,MC04,most young rise early every morning,most young rise early every morning
7547,1500.0,TORGO/MC04/Session1/wav_arrayMic/0560.wav,MC04,menue,menu
7548,1650.0,TORGO/MC04/Session1/wav_arrayMic/0160.wav,MC04,si,sigh
7549,1500.0,TORGO/MC04/Session1/wav_arrayMic/0450.wav,MC04,bread,bread
7551,1350.0,TORGO/MC04/Session1/wav_arrayMic/0305.wav,MC04,five,five
7552,1350.0,TORGO/MC04/Session1/wav_arrayMic/0443.wav,MC04,mark,lock
7553,2850.0,TORGO/MC04/Session1/wav_arrayMic/0344.wav,MC04,the box contained three sweaters,the box contained three sweaters
7554,1200.0,TORGO/MC04/Session1/wav_arrayMic/0537.wav,MC04,show,show
7555,1350.0,TORGO/MC04/Session1/wav_arrayMic/0172.wav,MC04,here,here
7556,1500.0,TORGO/MC04/Session1/wav_arrayMic/0637.wav,MC04,c,see
7557,2400.0,TORGO/MC04/Session1/wav_arrayMic/0013.wav,MC04,born,born
7559,3750.0,TORGO/MC04/Session1/wav_arrayMic/0573.wav,MC04,barb's gold bracelet was a graduation present,barb's gold bracelet was a graduation present
7560,1500.0,TORGO/MC04/Session1/wav_arrayMic/0092.wav,MC04,weed,weed
7561,1500.0,TORGO/MC04/Session1/wav_arrayMic/0202.wav,MC04,though,though
7562,3600.0,TORGO/MC04/Session1/wav_arrayMic/0436.wav,MC04,each one volunteered to jump first,each one volunteered to jump first
7563,1350.0,TORGO/MC04/Session1/wav_arrayMic/0531.wav,MC04,threat,threat
7564,1350.0,TORGO/MC04/Session1/wav_arrayMic/0142.wav,MC04,cat,pat
7565,1050.0,TORGO/MC04/Session1/wav_arrayMic/0260.wav,MC04,tell,tell
7566,1500.0,TORGO/MC04/Session1/wav_arrayMic/0426.wav,MC04,rest,rest
7567,2850.0,TORGO/MC04/Session1/wav_arrayMic/0503.wav,MC04,being able to dance can help too,being able to dance can help too
7568,1350.0,TORGO/MC04/Session1/wav_arrayMic/0237.wav,MC04,foot,suit
7569,2550.0,TORGO/MC04/Session1/wav_arrayMic/0586.wav,MC04,i called two different painters,i called two different painters
7571,1800.0,TORGO/MC04/Session1/wav_arrayMic/0169.wav,MC04,shoot,shoot
7572,1350.0,TORGO/MC04/Session1/wav_arrayMic/0419.wav,MC04,chip,chip
7573,1350.0,TORGO/MC04/Session1/wav_arrayMic/0266.wav,MC04,side,side
7574,1200.0,TORGO/MC04/Session1/wav_arrayMic/0538.wav,MC04,geese,geese
7575,1350.0,TORGO/MC04/Session1/wav_arrayMic/0416.wav,MC04,and,and
7576,1050.0,TORGO/MC04/Session1/wav_arrayMic/0594.wav,MC04,leak,leak
7577,1800.0,TORGO/MC04/Session1/wav_arrayMic/0226.wav,MC04,eight,ate
7578,1650.0,TORGO/MC04/Session1/wav_arrayMic/0550.wav,MC04,side,side
7579,2700.0,TORGO/MC04/Session1/wav_arrayMic/0357.wav,MC04,students watched as he got out,students watched as he got out
7580,1500.0,TORGO/MC04/Session1/wav_arrayMic/0135.wav,MC04,sway,sway
7581,3750.0,TORGO/MC04/Session1/wav_arrayMic/0455.wav,MC04,white capped waves covered the entire bay,whitecapped waves covered the entire bay
7582,1500.0,TORGO/MC04/Session1/wav_arrayMic/0364.wav,MC04,fourteen,fitting
7583,3300.0,TORGO/MC04/Session1/wav_arrayMic/0602.wav,MC04,suddenly my refluxes are gone,suddenly my reflexes are gone
7584,1800.0,TORGO/MC04/Session1/wav_arrayMic/0316.wav,MC04,loyal,loyal
7585,1350.0,TORGO/MC04/Session1/wav_arrayMic/0461.wav,MC04,rock,rock
7586,1500.0,TORGO/MC04/Session1/wav_arrayMic/0342.wav,MC04,bitten,bitten
7587,1950.0,TORGO/MC04/Session1/wav_arrayMic/0006.wav,MC04,swarm,swarm
7589,1200.0,TORGO/MC04/Session1/wav_arrayMic/0554.wav,MC04,sort,sort
7590,5250.0,TORGO/MC04/Session1/wav_arrayMic/0023.wav,MC04,she had your dark suit in greasy washwater all year,she had your dark suit in greasy wash water all year
7591,1500.0,TORGO/MC04/Session1/wav_arrayMic/0315.wav,MC04,loyal,loyal
7592,1200.0,TORGO/MC04/Session1/wav_arrayMic/0475.wav,MC04,sink,sink
7593,4050.0,TORGO/MC04/Session1/wav_arrayMic/0105.wav,MC04,well he is nearly ninety three years old,well he is nearly ninetythree years old
7594,1650.0,TORGO/MC04/Session1/wav_arrayMic/0254.wav,MC04,loop,loop
7596,3750.0,TORGO/MC04/Session1/wav_arrayMic/0225.wav,MC04,everything went real smooth the sheriff said,everything went real smooth the sheriff said
7597,1650.0,TORGO/MC04/Session1/wav_arrayMic/0186.wav,MC04,white,light
7598,1500.0,TORGO/MC04/Session1/wav_arrayMic/0066.wav,MC04,sheet,sheet
7599,4050.0,TORGO/MC04/Session1/wav_arrayMic/0383.wav,MC04,she wore warm fleecy woollen overalls,she wore warm fleecy woolen overalls
7600,2850.0,TORGO/MC04/Session1/wav_arrayMic/0498.wav,MC04,only lawyers love millionaires,only lawyers love millionaires
7601,3150.0,TORGO/MC04/Session1/wav_arrayMic/0240.wav,MC04,you'd be better off taking a cold shower,you'd be better off taking a cold shower
7602,3450.0,TORGO/MC04/Session1/wav_arrayMic/0415.wav,MC04,although always alone we survive,although always alone we survive
7603,3600.0,TORGO/MC04/Session1/wav_arrayMic/0402.wav,MC04,those musicians harmonize marvellously,those musicians harmonize marvelously
7604,1200.0,TORGO/MC04/Session1/wav_arrayMic/0530.wav,MC04,short,short
7605,2250.0,TORGO/MC04/Session1/wav_arrayMic/0396.wav,MC04,you can ride stage coach,you can ride stagecoach
7606,1050.0,TORGO/MC04/Session1/wav_arrayMic/0367.wav,MC04,leek,leak
7607,2400.0,TORGO/MC04/Session1/wav_arrayMic/0418.wav,MC04,we bought a brown chair,we bought a brown chair
7608,1500.0,TORGO/MC04/Session1/wav_arrayMic/0158.wav,MC04,dear,deer
7609,1350.0,TORGO/MC04/Session1/wav_arrayMic/0587.wav,MC04,cakes,cakes
7610,1500.0,TORGO/MC04/Session1/wav_arrayMic/0243.wav,MC04,sy,sigh
7611,1800.0,TORGO/MC04/Session1/wav_arrayMic/0164.wav,MC04,pot,pot
7612,1500.0,TORGO/MC04/Session1/wav_arrayMic/0093.wav,MC04,no,no
7613,1350.0,TORGO/MC04/Session1/wav_arrayMic/0459.wav,MC04,flicker,flicker
7614,1800.0,TORGO/MC04/Session1/wav_arrayMic/0086.wav,MC04,feed,feed
7615,2100.0,TORGO/MC04/Session1/wav_arrayMic/0201.wav,MC04,rock,rock
7616,2400.0,TORGO/MC04/Session1/wav_arrayMic/0290.wav,MC04,brawn,brawn
7617,3300.0,TORGO/MC04/Session1/wav_arrayMic/0327.wav,MC04,this is a period of transition for me,this is a period of transition for me
7618,3300.0,TORGO/MC04/Session1/wav_arrayMic/0340.wav,MC04,night after night they received annoying phone calls,night after night they received annoying phone calls
7619,1350.0,TORGO/MC04/Session1/wav_arrayMic/0513.wav,MC04,shred,shred
7620,5550.0,TORGO/MC04/Session1/wav_arrayMic/0031.wav,MC04,except in the winter when the ooze or snow or ice prevents,except in the winter when the ooze or snow or ice prevents
7621,1950.0,TORGO/MC04/Session1/wav_arrayMic/0112.wav,MC04,raith,race
7622,2250.0,TORGO/MC04/Session1/wav_arrayMic/0085.wav,MC04,rate,rate
7623,1200.0,TORGO/MC04/Session1/wav_arrayMic/0330.wav,MC04,no,no
7624,1350.0,TORGO/MC04/Session1/wav_arrayMic/0304.wav,MC04,thought,thought
7625,1500.0,TORGO/MC04/Session1/wav_arrayMic/0313.wav,MC04,mead,league
7626,3300.0,TORGO/MC04/Session1/wav_arrayMic/0283.wav,MC04,the misguided souls have lost their way,the misguided souls have lost their way
7627,1350.0,TORGO/MC04/Session1/wav_arrayMic/0447.wav,MC04,wet,wit
7628,1650.0,TORGO/MC04/Session1/wav_arrayMic/0285.wav,MC04,fox trot,foxtrot
7629,1350.0,TORGO/MC04/Session1/wav_arrayMic/0430.wav,MC04,not,knot
7630,1950.0,TORGO/MC04/Session1/wav_arrayMic/0153.wav,MC04,cy,thigh
7631,1050.0,TORGO/MC04/Session1/wav_arrayMic/0337.wav,MC04,talk,park
7632,3300.0,TORGO/MC04/Session1/wav_arrayMic/0472.wav,MC04,he is definitely a notch above us,he is definitely a notch above us
7633,1350.0,TORGO/MC04/Session1/wav_arrayMic/0581.wav,MC04,sheep,sheep
7634,1350.0,TORGO/MC04/Session1/wav_arrayMic/0323.wav,MC04,cart,cart
7635,3750.0,TORGO/MC04/Session1/wav_arrayMic/0265.wav,MC04,if you are losing water replace it immediately,if you are losing water replace it immediately
7636,3750.0,TORGO/MC04/Session1/wav_arrayMic/0549.wav,MC04,trespassers can be prosecuted and fined,trespassers can be prosecuted and fined
7638,2250.0,TORGO/MC04/Session1/wav_arrayMic/0014.wav,MC04,beat,beat
7639,3600.0,TORGO/MC04/Session1/wav_arrayMic/0125.wav,MC04,you're used to being on the field,you're used to being on the field
7640,1800.0,TORGO/MC04/Session1/wav_arrayMic/0091.wav,MC04,floor,floor
7641,1350.0,TORGO/MC04/Session1/wav_arrayMic/0479.wav,MC04,sitter,sitter
7642,3150.0,TORGO/MC04/Session1/wav_arrayMic/0651.wav,MC04,that's what life is really all about,that's what life is really all about
7643,2250.0,TORGO/MC04/Session1/wav_arrayMic/0048.wav,MC04,new,knew
7644,1350.0,TORGO/MC04/Session1/wav_arrayMic/0522.wav,MC04,right,write
7645,2400.0,TORGO/MC04/Session1/wav_arrayMic/0144.wav,MC04,this was easy for us,this was easy for us
7646,1350.0,TORGO/MC04/Session1/wav_arrayMic/0500.wav,MC04,him,him
7647,2550.0,TORGO/MC04/Session1/wav_arrayMic/0612.wav,MC04,life is short and precious,life is short and precious
7648,1350.0,TORGO/MC04/Session1/wav_arrayMic/0482.wav,MC04,dress,dress
7649,1800.0,TORGO/MC04/Session1/wav_arrayMic/0407.wav,MC04,cell,sell
7650,1350.0,TORGO/MC04/Session1/wav_arrayMic/0392.wav,MC04,hand,hand
7651,1050.0,TORGO/MC04/Session1/wav_arrayMic/0372.wav,MC04,hart,heart
7652,1800.0,TORGO/MC04/Session1/wav_arrayMic/0039.wav,MC04,trace,trace
7653,1200.0,TORGO/MC04/Session1/wav_arrayMic/0593.wav,MC04,we,lee
7654,1200.0,TORGO/MC04/Session1/wav_arrayMic/0619.wav,MC04,wake,lake
7655,1200.0,TORGO/MC04/Session1/wav_arrayMic/0526.wav,MC04,bill,bill
7656,2550.0,TORGO/MC04/Session1/wav_arrayMic/0025.wav,MC04,range,range
7657,1350.0,TORGO/MC04/Session1/wav_arrayMic/0146.wav,MC04,galore,galore
7658,1050.0,TORGO/MC04/Session1/wav_arrayMic/0592.wav,MC04,gill,gill
7659,3750.0,TORGO/MC04/Session1/wav_arrayMic/0084.wav,MC04,you wish to know all about my grandfather,you wished to know all about my grandfather
7660,2400.0,TORGO/MC04/Session1/wav_arrayMic/0011.wav,MC04,yes,yes
7661,3750.0,TORGO/MC04/Session1/wav_arrayMic/0539.wav,MC04,there is definitely some ligament damage in his knee,there is definitely some ligament damage in his knee
7662,1350.0,TORGO/MC04/Session1/wav_arrayMic/0096.wav,MC04,one,one
7663,1200.0,TORGO/MC04/Session1/wav_arrayMic/0511.wav,MC04,chop,chop
7664,1650.0,TORGO/MC04/Session1/wav_arrayMic/0438.wav,MC04,not,nut
7665,1200.0,TORGO/MC04/Session1/wav_arrayMic/0267.wav,MC04,much,much
7666,3450.0,TORGO/MC04/Session1/wav_arrayMic/0236.wav,MC04,the train approached the depot slowly,the train approached the depot slowly
7667,3450.0,TORGO/MC04/Session1/wav_arrayMic/0218.wav,MC04,nothing is as offensive as innocence,nothing is as offensive as innocence
7668,1500.0,TORGO/MC04/Session1/wav_arrayMic/0261.wav,MC04,petting,pitting
7669,1200.0,TORGO/MC04/Session1/wav_arrayMic/0562.wav,MC04,chair,chair
7671,1050.0,TORGO/MC04/Session1/wav_arrayMic/0271.wav,MC04,hello that's it,hill
7672,2850.0,TORGO/MC04/Session1/wav_arrayMic/0638.wav,MC04,don't do charlie's dirty dishes,don't do charlie's dirty dishes
7673,1200.0,TORGO/MC04/Session1/wav_arrayMic/0138.wav,MC04,no,gnaw
7674,1500.0,TORGO/MC04/Session1/wav_arrayMic/0168.wav,MC04,route,root
7675,1800.0,TORGO/MC04/Session1/wav_arrayMic/0613.wav,MC04,read,read
7676,4050.0,TORGO/MC04/Session1/wav_arrayMic/0318.wav,MC04,alimony harms of divorced man's wealth,alimony harms a divorced man's wealth
7677,1200.0,TORGO/MC04/Session1/wav_arrayMic/0572.wav,MC04,that,back
7678,1200.0,TORGO/MC04/Session1/wav_arrayMic/0598.wav,MC04,so,sew
7679,2700.0,TORGO/MC04/Session1/wav_arrayMic/0377.wav,MC04,he wrapped the package hastily,he wrapped the package hastily
7680,1350.0,TORGO/MC04/Session1/wav_arrayMic/0320.wav,MC04,six,six
7681,1800.0,TORGO/MC04/Session1/wav_arrayMic/0203.wav,MC04,fear,fear
7682,1050.0,TORGO/MC04/Session1/wav_arrayMic/0374.wav,MC04,pit,pit
7683,1500.0,TORGO/MC04/Session1/wav_arrayMic/0233.wav,MC04,menu,menu
7685,1350.0,TORGO/MC04/Session1/wav_arrayMic/0394.wav,MC04,spit,spit
7686,1350.0,TORGO/MC04/Session1/wav_arrayMic/0484.wav,MC04,ticker,ticker
7687,3150.0,TORGO/MC04/Session1/wav_arrayMic/0446.wav,MC04,then we'd really have some place to go,then we'd really have someplace to go
7688,1800.0,TORGO/MC04/Session1/wav_arrayMic/0425.wav,MC04,x ray,xray
7689,1500.0,TORGO/MC04/Session1/wav_arrayMic/0087.wav,MC04,z,the
7690,1200.0,TORGO/MC04/Session1/wav_arrayMic/0386.wav,MC04,at,at
7691,4200.0,TORGO/MC04/Session1/wav_arrayMic/0030.wav,MC04,grandfather likes to be modern in his language,grandfather likes to be modern in his language
7692,1650.0,TORGO/MC04/Session1/wav_arrayMic/0548.wav,MC04,thread,thread
7693,1350.0,TORGO/MC04/Session1/wav_arrayMic/0297.wav,MC04,spit,spit
7694,1800.0,TORGO/MC04/Session1/wav_arrayMic/0029.wav,MC04,free,fee
7695,1350.0,TORGO/MC04/Session1/wav_arrayMic/0147.wav,MC04,cheer,cheer
7696,1500.0,TORGO/MC04/Session1/wav_arrayMic/0561.wav,MC04,snake,snake
7697,2250.0,TORGO/MC04/Session1/wav_arrayMic/0239.wav,MC04,you better,you'd be better off taking a cold shower
7698,1650.0,TORGO/MC04/Session1/wav_arrayMic/0456.wav,MC04,uniform,uniform
7699,1050.0,TORGO/MC04/Session1/wav_arrayMic/0385.wav,MC04,home,hum
7700,1500.0,TORGO/MC04/Session1/wav_arrayMic/0081.wav,MC04,double,double
7701,2700.0,TORGO/MC04/Session1/wav_arrayMic/0227.wav,MC04,she is thinner than i am,she is thinner than i am
7702,2100.0,TORGO/MC04/Session1/wav_arrayMic/0032.wav,MC04,right,right
7703,3150.0,TORGO/MC04/Session1/wav_arrayMic/0022.wav,MC04,chair,chair
7704,2250.0,TORGO/MC04/Session1/wav_arrayMic/0207.wav,MC04,briar,briar
7705,1350.0,TORGO/MC04/Session1/wav_arrayMic/0038.wav,MC04,doug,dug
7706,1350.0,TORGO/MC04/Session1/wav_arrayMic/0182.wav,MC04,which,witch
7707,3000.0,TORGO/MC04/Session1/wav_arrayMic/0245.wav,MC04,they carried me off on the stretcher,they carried me off on the stretcher
7708,1950.0,TORGO/MC04/Session1/wav_arrayMic/0151.wav,MC04,sprinkle,sprinkle
7709,1350.0,TORGO/MC04/Session1/wav_arrayMic/0431.wav,MC04,sing,sing
7710,1350.0,TORGO/MC04/Session1/wav_arrayMic/0379.wav,MC04,papa,papa
7711,1650.0,TORGO/MC04/Session1/wav_arrayMic/0088.wav,MC04,beta,beta
7712,1350.0,TORGO/MC04/Session1/wav_arrayMic/0616.wav,MC04,bill,bill
7713,3000.0,TORGO/MC04/Session1/wav_arrayMic/0582.wav,MC04,the little girls cut lacey valentines,the little girls cut lacy valentines
7714,1650.0,TORGO/MC04/Session1/wav_arrayMic/0451.wav,MC04,fork,fork
7715,1350.0,TORGO/MC04/Session1/wav_arrayMic/0329.wav,MC04,pretty,pretty
7716,1050.0,TORGO/MC04/Session1/wav_arrayMic/0324.wav,MC04,spark,spark
7717,1350.0,TORGO/MC04/Session1/wav_arrayMic/0069.wav,MC04,hat,pat
7718,1500.0,TORGO/MC04/Session1/wav_arrayMic/0463.wav,MC04,shoot,shoot
7719,3150.0,TORGO/MC04/Session1/wav_arrayMic/0325.wav,MC04,carl lives in a lively home,carl lives in a lively home
7720,3450.0,TORGO/MC04/Session1/wav_arrayMic/0326.wav,MC04,aluminum silverware can often be flimsy,aluminum silverware can often be flimsy
7721,2550.0,TORGO/MC04/Session1/wav_arrayMic/0453.wav,MC04,the hotel owner shrugged,the hotel owner shrugged
7722,1500.0,TORGO/MC04/Session1/wav_arrayMic/0242.wav,MC04,explore,explore
7723,1350.0,TORGO/MC04/Session1/wav_arrayMic/0504.wav,MC04,ship,ship
7724,4050.0,TORGO/MC04/Session1/wav_arrayMic/0167.wav,MC04,one validated acts of school districts,one validated acts of school districts
7725,1350.0,TORGO/MC04/Session1/wav_arrayMic/0566.wav,MC04,rake,rake
7726,1650.0,TORGO/MC04/Session1/wav_arrayMic/0622.wav,MC04,doug,dug
7727,1800.0,TORGO/MC04/Session1/wav_arrayMic/0198.wav,MC04,new,knew
7728,1200.0,TORGO/MC04/Session1/wav_arrayMic/0610.wav,MC04,ship,ship
7729,1950.0,TORGO/MC04/Session1/wav_arrayMic/0177.wav,MC04,coop,coupe
7730,4650.0,TORGO/MC04/Session1/wav_arrayMic/0036.wav,MC04,the quick brown fox jumped over the lazy dog,the quick brown fox jumps over the lazy dog
7731,1050.0,TORGO/MC04/Session1/wav_arrayMic/0363.wav,MC04,shell,sell
7732,1350.0,TORGO/MC04/Session1/wav_arrayMic/0508.wav,MC04,dice,dice
7733,1050.0,TORGO/MC04/Session1/wav_arrayMic/0332.wav,MC04,fat,fat
7734,1500.0,TORGO/MC04/Session1/wav_arrayMic/0499.wav,MC04,romeo,romeo
7735,1350.0,TORGO/MC04/Session1/wav_arrayMic/0306.wav,MC04,thorn,thorn
7736,1500.0,TORGO/MC04/Session1/wav_arrayMic/0295.wav,MC04,part,part
7737,2100.0,TORGO/MC04/Session1/wav_arrayMic/0037.wav,MC04,bat,bat
7738,2400.0,TORGO/MC04/Session1/wav_arrayMic/0054.wav,MC04,sworn,swore
7739,1350.0,TORGO/MC04/Session1/wav_arrayMic/0629.wav,MC04,fed,fed
7740,1500.0,TORGO/MC04/Session1/wav_arrayMic/0206.wav,MC04,side,side
7741,1650.0,TORGO/MC04/Session1/wav_arrayMic/0272.wav,MC04,hill,hill
7742,1350.0,TORGO/MC04/Session1/wav_arrayMic/0422.wav,MC04,no,no
7743,1532.5,TORGO/MC04/Session1/wav_arrayMic/0414.wav,MC04,nice,nice
7744,2700.0,TORGO/MC04/Session1/wav_arrayMic/0632.wav,MC04,he asked you for a loan,he asked you for a loan
7745,1350.0,TORGO/MC04/Session1/wav_arrayMic/0639.wav,MC04,fort,fort
7746,2700.0,TORGO/MC04/Session1/wav_arrayMic/0005.wav,MC04,jacket,jacket
7747,1350.0,TORGO/MC04/Session1/wav_arrayMic/0064.wav,MC04,ship,sip
7748,1950.0,TORGO/MC04/Session1/wav_arrayMic/0204.wav,MC04,shear,shear
7749,2100.0,TORGO/MC04/Session1/wav_arrayMic/0044.wav,MC04,feed,feed
7750,1350.0,TORGO/MC04/Session1/wav_arrayMic/0437.wav,MC04,quicker,quicker
7751,3750.0,TORGO/MC04/Session1/wav_arrayMic/0130.wav,MC04,jane may earn more money by working hard,jane may earn more money by working hard
7752,1350.0,TORGO/MC04/Session1/wav_arrayMic/0284.wav,MC04,fitting,sitting
7753,1500.0,TORGO/MC04/Session1/wav_arrayMic/0221.wav,MC04,fate,fate
7754,1350.0,TORGO/MC04/Session1/wav_arrayMic/0269.wav,MC04,him,him
7755,1200.0,TORGO/MC04/Session1/wav_arrayMic/0382.wav,MC04,leek,leak
7756,1350.0,TORGO/MC04/Session1/wav_arrayMic/0423.wav,MC04,meet,meat
7757,1650.0,TORGO/MC04/Session1/wav_arrayMic/0607.wav,MC04,ride,ride
7758,1500.0,TORGO/MC04/Session1/wav_arrayMic/0252.wav,MC04,weir,we're
7759,1500.0,TORGO/MC04/Session1/wav_arrayMic/0273.wav,MC04,nine,nine
7760,5400.0,TORGO/MC04/Session1/wav_arrayMic/0439.wav,MC04,the prospect of cutting back spending is an unpleasant one for any governor,the prospect of cutting back spending is an unpleasant one for any governor
7761,3150.0,TORGO/MC04/Session1/wav_arrayMic/0291.wav,MC04,swing your arm as high as you can,swing your arm as high as you can
7762,3000.0,TORGO/MC04/Session1/wav_arrayMic/0611.wav,MC04,she doesn't like to have it hanging around,she doesn't like to have it hanging around
7763,1200.0,TORGO/MC04/Session1/wav_arrayMic/0352.wav,MC04,darn,darn
7764,5850.0,TORGO/MC04/Session1/wav_arrayMic/0335.wav,MC04,it also provides for funds to clear slums and help colleges build dormitories,it also provides for funds to clear slums and help colleges build dormitories
7765,1200.0,TORGO/MC04/Session1/wav_arrayMic/0238.wav,MC04,hate,hate
7766,1500.0,TORGO/MC04/Session1/wav_arrayMic/0213.wav,MC04,bear,bear
7767,2100.0,TORGO/MC04/Session1/wav_arrayMic/0018.wav,MC04,jagged,jagged
7768,1800.0,TORGO/MC04/Session1/wav_arrayMic/0256.wav,MC04,area,area
7769,1650.0,TORGO/MC04/Session1/wav_arrayMic/0647.wav,MC04,whapped,lip
7770,1350.0,TORGO/MC04/Session1/wav_arrayMic/0420.wav,MC04,victor,victor
7771,1050.0,TORGO/MC04/Session1/wav_arrayMic/0361.wav,MC04,at,at
7772,3600.0,TORGO/MC04/Session1/wav_arrayMic/0491.wav,MC04,nobody really expects to evacuate,nobody really expects to evacuate
7773,1500.0,TORGO/MC04/Session1/wav_arrayMic/0166.wav,MC04,four,four
7774,1500.0,TORGO/MC04/Session1/wav_arrayMic/0101.wav,MC04,farm,farm
7775,1650.0,TORGO/MC04/Session1/wav_arrayMic/0434.wav,MC04,hand,hand
7776,1800.0,TORGO/MC04/Session1/wav_arrayMic/0019.wav,MC04,park,park
7777,1500.0,TORGO/MC04/Session1/wav_arrayMic/0356.wav,MC04,spain,spain
7778,4350.0,TORGO/MC04/Session1/wav_arrayMic/0179.wav,MC04,mother shows yellow gingham aprons,mother sews yellow gingham aprons
7779,3750.0,TORGO/MC04/Session1/wav_arrayMic/0486.wav,MC04,it's fun to roast marshmallows on a gas burner,it's fun to roast marshmallows on a gas burner
7780,3300.0,TORGO/MC04/Session1/wav_arrayMic/0083.wav,MC04,usually minus several buttons,usually minus several buttons
7781,2550.0,TORGO/MC04/Session1/wav_arrayMic/0258.wav,MC04,the books are very expensive,the books are very expensive
7782,3450.0,TORGO/MC04/Session1/wav_arrayMic/0211.wav,MC04,he will allow a rare lie,he will allow a rare lie
7783,1800.0,TORGO/MC04/Session1/wav_arrayMic/0403.wav,MC04,down,down
7784,1800.0,TORGO/MC04/Session1/wav_arrayMic/0090.wav,MC04,goat,goat
7785,1350.0,TORGO/MC04/Session1/wav_arrayMic/0460.wav,MC04,shit,sit
7786,1500.0,TORGO/MC04/Session1/wav_arrayMic/0627.wav,MC04,dill,dill
7787,1800.0,TORGO/MC04/Session1/wav_arrayMic/0070.wav,MC04,lead,lead 
7788,2550.0,TORGO/MC04/Session1/wav_arrayMic/0230.wav,MC04,three,three
7789,1200.0,TORGO/MC04/Session1/wav_arrayMic/0536.wav,MC04,tort,tort
7790,1500.0,TORGO/MC04/Session1/wav_arrayMic/0095.wav,MC04,oh,up
7791,3450.0,TORGO/MC04/Session1/wav_arrayMic/0196.wav,MC04,i looked up and noticed two old men,i looked up and noticed two old men
7792,1500.0,TORGO/MC04/Session1/wav_arrayMic/0193.wav,MC04,right,write
7793,1650.0,TORGO/MC04/Session1/wav_arrayMic/0173.wav,MC04,tile,tile
7794,4800.0,TORGO/MC04/Session1/wav_arrayMic/0257.wav,MC04,nothing has been done yet to take advantage of the enabling legislation,nothing has been done yet to take advantage of the enabling legislation
7795,4200.0,TORGO/MC04/Session1/wav_arrayMic/0178.wav,MC04,mother sews yellow jingam aprons,mother sews yellow gingham aprons
7796,2100.0,TORGO/MC04/Session1/wav_arrayMic/0046.wav,MC04,rave,rave
7797,1200.0,TORGO/MC04/Session1/wav_arrayMic/0328.wav,MC04,start,start
7798,1350.0,TORGO/MC04/Session1/wav_arrayMic/0525.wav,MC04,so,sew
7799,2700.0,TORGO/MC04/Session1/wav_arrayMic/0333.wav,MC04,the job provides many benefits,the job provides many benefits
7800,1500.0,TORGO/MC04/Session1/wav_arrayMic/0428.wav,MC04,zip,zip
7801,1500.0,TORGO/MC04/Session1/wav_arrayMic/0035.wav,MC04,feet,feet
7802,1350.0,TORGO/MC04/Session1/wav_arrayMic/0157.wav,MC04,ty,tie
7803,1500.0,TORGO/MC04/Session1/wav_arrayMic/0150.wav,MC04,thai,sigh
7804,1950.0,TORGO/MC04/Session1/wav_arrayMic/0042.wav,MC04,warm,warm
